Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
As007G155050	1	1	1	1
As007G155060	1	1	1	1
As007G155070	1	1	1	1
As007G155080	1	1	1	0
As007G155090	1	1	1	0
As007G155100	1	0	0	0
As007G155110	1	1	1	1
As007G155120	1	1	1	1
As007G155130	1	1	1	1
As007G155140	1	0	1	1
As007G155150	1	1	1	1
As007G155160	1	1	1	1
As007G155170	0	1	1	1
As007G155180	1	1	1	1
As007G155190	1	1	1	1
As007G155200	1	1	1	1
As007G155220	0	0	0	0
As007G155230	1	1	0	0
As007G155240	1	1	1	1
As007G155250	0	1	1	1
As007G155270	1	0	0	0
As007G155280	1	1	1	1
As007G155290	0	1	1	1
As007G155300	1	1	1	1
As007G155310	1	1	1	1
As007G155320	1	1	1	1
As007G155340	0	1	1	1
As007G155350	1	1	1	0
As007G155360	1	1	1	1
As007G155370	1	1	1	1
As007G155380	0	1	1	1
As007G155390	1	1	1	1
As007G155400	1	1	1	1
As007G155410	1	1	1	1
As007G155420	1	0	0	0
As007G155440	1	1	1	1
As007G155450	1	1	1	1
As007G155460	1	1	1	1
As007G155470	1	1	1	1
As007G155480	1	1	1	1
As007G155490	1	1	1	1
As007G155500	1	0	0	0
As007G155510	1	1	1	1
As007G155520	1	1	1	1
As007G155530	1	1	1	1
As007G155540	1	1	1	1
As007G155550	1	1	1	1
As007G155560	1	1	1	1
As007G155570	0	0	0	0
As007G155580	1	1	1	0
As007G155590	1	1	1	1
As007G155600	1	1	1	1
As007G155610	1	1	1	1
As007G155620	0	1	1	1
As007G155630	1	0	0	1
As007G155640	1	1	1	1
As007G155650	1	1	1	1
As007G155660	1	1	1	1
As007G155670	1	1	1	1
As007G155700	1	1	1	1
As007G155710	1	1	1	1
As007G155720	1	1	1	1
As007G155730	1	1	1	1
As007G155740	1	1	1	1
As007G155750	1	1	1	1
As007G155760	1	1	1	1
As007G155770	1	1	1	1
As007G155780	1	1	1	1
As007G155790	1	1	1	1
As007G155800	1	1	1	1
As007G155810	1	1	1	1
As007G155820	1	0	0	0
As007G155830	0	0	0	0
As007G155840	1	1	1	1
As007G155850	1	1	1	1
As007G155860	1	1	1	1
As007G155870	1	1	1	1
As007G155880	1	1	1	1
As007G155890	1	1	1	1
As007G155900	1	0	0	1
As007G155910	1	1	1	1
As007G155920	1	1	1	1
As007G155930	1	1	1	1
As007G155940	1	1	1	1
As007G155950	0	1	1	1
As007G155960	1	1	1	1
As007G155970	0	1	1	1
As007G155980	1	1	1	1
As007G155990	1	1	1	1
As007G156020	1	1	1	1
As007G156030	1	1	1	1
As007G156040	1	1	1	1
As007G156050	1	1	1	1
As007G156060	1	1	1	1
As007G156070	1	1	1	1
As007G156080	1	1	1	0
As007G156090	1	1	1	1
As007G156100	0	1	1	1
As007G156110	1	1	1	1
As007G156120	1	1	1	1
As007G156130	1	1	1	1
As007G156140	1	1	1	1
As007G156150	1	1	1	1
As007G156170	1	0	0	0
As007G156180	1	1	1	1
As007G156190	1	1	1	1
As007G156200	1	1	1	1
As007G156210	1	1	1	0
As007G156220	1	0	0	0
As007G156230	1	1	1	1
As007G156240	0	0	1	0
As007G156250	1	1	1	1
As007G156260	0	1	1	1
As007G156270	1	0	0	1
As007G156280	1	1	1	1
As007G156290	1	1	1	0
As007G156300	1	0	0	0
As007G156320	1	0	0	0
As007G156330	0	0	0	0
As007G156340	1	1	1	1
As007G156350	1	1	1	1
As007G156360	1	1	1	1
As007G156370	1	1	1	1
As007G156380	1	1	0	0
As007G156390	1	0	0	0
As007G156400	1	0	0	0
As007G156420	1	1	1	0
As007G156430	0	1	1	1
As007G156440	1	1	1	1
As007G156450	1	1	1	1
As007G156460	0	0	0	0
As007G156470	1	1	1	1
As007G156480	1	0	0	1
As007G156490	0	0	0	0
As007G156500	1	1	1	1
As007G156520	0	1	1	1
As007G156530	1	1	1	1
As007G156550	1	1	1	1
As007G156560	1	1	1	1
As007G156570	1	1	1	1
As007G156580	1	0	0	0
As007G156590	1	1	1	1
As007G156600	1	1	1	1
As007G156610	1	1	1	1
As007G156620	1	1	1	1
As007G156630	1	1	1	1
As007G156640	1	1	1	1
As007G156650	1	1	1	1
As007G156660	1	1	1	1
As007G156670	0	1	1	1
As007G156680	1	1	1	1
As007G156690	1	1	1	1
As007G156700	1	0	0	0
As007G156710	0	0	0	0
As007G156720	1	1	1	1
As007G156730	1	1	1	1
As007G156740	1	1	1	1
As007G156750	1	1	1	1
As007G156760	1	1	1	1
As007G156780	1	1	1	1
As007G156790	1	0	0	1
As007G156800	1	1	1	1
As007G156810	1	1	1	1
As007G156820	1	1	1	1
As007G156830	1	1	1	1
As007G156850	1	1	1	1
As007G156860	1	1	1	1
As007G156870	1	1	1	1
As007G156880	1	1	1	1
As007G156890	1	1	1	1
As007G156900	1	1	1	1
As007G156910	1	1	1	1
As007G156920	1	1	1	1
As007G156930	1	0	0	0
As007G156940	1	0	1	1
As007G156950	1	0	0	0
As007G156960	1	1	1	1
As007G156970	0	0	1	1
As007G156980	0	1	1	1
As007G156990	1	1	1	1
As007G157000	1	1	1	1
As007G157010	1	1	1	1
As007G157020	1	1	1	1
As007G157030	1	1	1	1
As007G157040	1	1	1	1
As007G157050	1	1	1	1
As007G157060	1	1	1	1
As007G157070	1	1	1	1
As007G157080	0	1	1	1
As007G157090	1	1	1	1
As007G157100	1	1	1	1
As007G157110	1	1	1	1
As007G157120	1	1	1	1
As007G157130	1	0	0	0
As007G157140	1	1	1	1
As007G157150	1	1	1	0
As007G157160	1	1	1	1
As007G157170	1	1	1	1
As007G157180	1	1	1	1
As007G157190	0	0	0	0
As007G157200	0	1	1	0
As007G157210	1	0	0	0
As007G157230	0	1	1	1
As007G157240	1	1	1	1
As007G157250	1	1	1	1
As007G157260	1	1	1	1
As007G157270	1	1	1	1
As007G157280	1	1	1	0
As007G157300	1	1	1	1
As007G157310	1	1	1	1
As007G157320	1	0	0	0
As007G157330	1	1	1	1
As007G157350	1	1	1	1
As007G157360	0	1	1	1
As007G157370	1	1	1	0
As007G157380	1	1	1	1
As007G157390	1	1	1	0
As007G157400	1	1	0	0
As007G157410	1	1	1	1
As007G157420	1	1	1	1
As007G157430	0	1	1	1
As007G157440	1	1	1	1
As007G157450	0	1	1	1
As007G157460	1	0	0	0
As007G157470	0	0	0	0
As007G157480	1	0	0	0
As007G157490	1	0	0	0
As007G157500	1	1	0	0
As007G157510	1	1	1	1
As007G157520	1	1	1	1
As007G157540	0	0	0	0
As007G157560	1	1	1	1
As007G157570	1	1	1	1
As007G157580	1	1	0	1
As007G157590	1	1	1	1
As007G157600	1	1	1	1
As007G157610	1	1	1	1
As007G157620	1	1	1	1
As007G157630	1	1	1	1
As007G157640	1	1	1	1
As007G157650	1	1	1	1
As007G157660	1	0	0	0
As007G157670	1	1	1	1
As007G157680	1	1	1	1
As007G157690	1	1	1	0
As007G157700	1	1	1	1
As007G157720	1	1	1	1
As007G157730	1	1	1	1
As007G157740	1	1	1	1
As007G157750	0	1	1	0
As007G157760	1	1	1	1
As007G157770	1	1	1	1
As007G157780	1	1	1	1
As007G157790	1	1	1	1
As007G157800	1	0	0	0
As007G157810	1	1	1	1
As007G157820	1	1	1	1
As007G157830	1	1	1	1
As007G157840	1	1	1	1
As007G157860	0	0	0	0
As007G157870	0	0	0	0
As007G157880	1	1	1	1
As007G157890	1	1	1	1
As007G157900	1	1	1	1
As007G157910	1	1	1	1
As007G157920	1	1	1	1
As007G157930	1	0	0	0
As007G157940	0	0	0	0
As007G157950	0	0	0	0
As007G157960	1	1	1	1
As007G157970	0	0	0	0
As007G157980	1	1	1	1
As007G157990	1	1	1	1
As007G158000	0	1	1	0
As007G158010	1	1	1	1
As007G158020	1	1	1	1
As007G158030	1	0	0	0
As007G158040	0	0	0	0
As007G158050	1	0	0	1
As007G158060	1	1	1	1
As007G158070	0	1	1	1
As007G158080	1	1	1	1
As007G158090	1	1	1	1
As007G158100	1	1	1	1
As007G158110	1	1	1	0
As007G158120	1	1	1	0
As007G158130	0	1	1	1
As007G158140	1	1	1	1
As007G158150	1	1	1	1
As007G158160	1	0	0	0
As007G158170	1	1	1	1
As007G158180	1	1	1	1
As007G158190	0	1	1	1
As007G158200	1	1	1	1
As007G158210	1	1	1	1
As007G158220	1	0	0	1
As007G158240	1	0	0	0
As007G158250	1	0	0	0
As007G158270	1	1	1	1
As007G158280	1	0	0	0
As007G158290	1	1	1	1
As007G158300	1	1	1	1
As007G158310	1	1	1	1
As007G158320	1	1	1	1
As007G158330	1	0	0	1
As007G158340	1	0	0	1
As007G158350	1	0	0	0
As007G158360	1	0	0	0
As007G158370	1	1	1	1
As007G158380	1	0	0	1
As007G158390	1	0	0	0
As007G158400	1	0	0	0
As007G158410	1	1	1	1
As007G158420	1	0	0	1
As007G158430	0	0	0	0
As007G158440	0	1	1	0
As007G158450	1	1	1	1
As007G158460	1	1	1	0
As007G158470	1	0	0	0
As007G158480	1	1	1	1
As007G158510	1	1	1	0
As007G158520	1	1	1	0
As007G158530	1	1	1	1
As007G158540	0	1	1	1
As007G158550	1	0	0	0
As007G158560	1	1	1	1
As007G158570	1	1	1	1
As007G158580	1	0	0	0
As007G158590	1	1	1	1
As007G158600	1	0	1	1
As007G158620	1	1	1	1
As007G158630	1	1	1	1
As007G158640	1	1	1	0
As007G158650	1	1	1	1
As007G158660	1	0	0	1
As007G158670	1	0	0	0
As007G158680	1	1	1	1
As007G158690	1	1	1	1
As007G158700	1	1	1	1
As007G158710	1	1	1	1
As007G158720	1	1	1	1
As007G158730	1	1	1	1
As007G158750	1	0	0	0
As007G158760	1	0	0	0
As007G158770	1	0	0	1
As007G158780	1	1	1	1
As007G158790	1	1	1	1
As007G158800	1	0	0	0
As007G158810	1	1	1	1
As007G158820	1	1	1	1
As007G158830	1	1	1	1
As007G158840	1	1	1	0
As007G158850	1	1	1	1
As007G158860	1	0	0	0
As007G158870	1	1	1	0
As007G158880	1	1	1	1
As007G158890	0	1	1	0
As007G158900	1	1	1	1
As007G158910	1	1	1	1
As007G158920	1	0	0	0
As007G158930	1	1	1	1
As007G158940	1	1	1	1
As007G158950	1	1	1	1
As007G158960	1	1	1	1
As007G158970	1	1	1	1
As007G158980	1	1	1	1
As007G158990	1	1	1	1
As007G159000	1	1	1	1
As007G159010	0	0	0	0
As007G159020	1	0	0	0
As007G159050	1	1	1	1
As007G159060	1	1	1	0
As007G159070	0	0	0	0
As007G159080	1	0	0	0
As007G159090	1	0	0	0
As007G159100	1	1	1	1
As007G159110	1	1	1	1
As007G159120	1	1	1	1
As007G159130	0	1	1	1
As007G159140	1	1	1	1
As007G159150	1	1	1	1
As007G159160	1	1	1	1
As007G159170	1	1	1	1
As007G159180	1	1	1	1
As007G159190	1	1	1	1
As007G159200	1	1	1	1
As007G159210	1	1	1	1
As007G159220	1	1	1	1
As007G159230	1	1	1	1
As007G159240	1	1	1	0
As007G159250	1	1	1	1
As007G159260	1	0	0	0
As007G159270	1	1	0	0
As007G159290	1	0	0	0
As007G159300	1	1	1	1
As007G159310	1	1	1	1
As007G159320	1	1	1	0
As007G159330	1	1	1	1
As007G159340	1	1	1	1
As007G159350	1	1	1	1
As007G159360	1	1	1	1
As007G159370	1	1	1	1
As007G159380	1	1	1	1
As007G159390	1	0	0	0
As007G159400	1	0	0	0
As007G159410	1	0	0	0
As007G159420	1	1	1	1
As007G159430	1	1	1	1
As007G159440	1	1	1	1
As007G159450	1	1	1	1
As007G159460	1	0	0	0
As007G159470	1	1	1	1
As007G159480	1	1	1	1
As007G159490	1	1	1	1
As007G159500	0	0	0	0
As007G159510	1	1	1	1
As007G159520	1	1	1	1
As007G159540	1	1	1	1
As007G159550	1	1	1	1
As007G159560	1	0	0	1
As007G159580	1	1	1	1
As007G159590	1	1	1	1
As007G159600	0	0	0	1
As007G159610	1	1	1	1
As007G159620	1	1	1	1
As007G159630	1	1	1	1
As007G159640	0	0	0	0
As007G159650	1	1	1	1
As007G159660	1	1	1	1
As007G159670	1	1	1	1
As007G159680	1	1	1	1
As007G159690	1	1	1	1
As007G159700	1	1	1	1
As007G159710	1	1	1	1
As007G159720	1	1	1	0
As007G159730	1	1	1	1
As007G159740	1	1	1	1
As007G159750	1	1	1	1
As007G159760	1	1	1	1
As007G159770	1	1	1	1
As007G159780	1	0	0	0
As007G159790	1	1	1	1
As007G159800	1	1	1	1
As007G159810	1	1	1	0
As007G159820	1	1	1	1
As007G159830	1	1	1	1
As007G159840	1	1	1	1
As007G159850	1	1	1	1
As007G159860	1	1	1	1
As007G159870	1	1	1	1
As007G159880	1	1	1	1
As007G159890	1	1	1	1
As007G159900	1	1	1	1
As007G159910	1	1	1	0
As007G159920	1	1	1	1
As007G159930	1	0	0	0
As007G159940	1	1	1	1
As007G159950	1	1	1	1
As007G159960	1	1	1	1
As007G159980	1	0	0	0
As007G159990	1	0	0	0
As007G160000	1	0	0	0
As007G160010	1	1	1	1
As007G160020	1	1	1	1
As007G160030	0	1	1	1
As007G160040	1	1	1	1
As007G160050	1	1	1	1
As007G160060	1	1	1	1
As007G160070	1	1	1	0
As007G160090	1	1	1	1
As007G160100	1	1	1	1
As007G160110	1	1	1	1
As007G160120	0	1	1	1
As007G160130	1	0	0	0
As007G160140	1	1	1	1
As007G160150	0	0	0	1
As007G160180	1	1	1	1
As007G160190	1	1	1	1
As007G160200	1	1	1	1
As007G160210	1	1	1	1
As007G160220	1	1	1	1
As007G160230	1	0	1	0
As007G160240	1	1	1	1
As007G160250	1	1	1	1
As007G160260	0	0	0	0
As007G160270	1	1	1	1
As007G160280	1	0	0	0
As007G160300	1	0	0	0
As007G160310	1	0	0	0
As007G160320	1	1	1	1
As007G160330	1	1	1	1
As007G160350	1	1	1	1
As007G160370	1	1	1	1
As007G160380	1	0	0	0
As007G160390	1	1	1	1
As007G160400	1	1	1	1
As007G160410	1	1	1	1
As007G160420	1	1	1	1
As007G160430	0	1	1	1
As007G160440	1	1	1	1
As007G160450	1	1	1	1
As007G160470	1	1	1	1
As007G160480	1	1	1	1
As007G160490	1	1	0	0
As007G160500	1	1	1	1
As007G160510	1	1	1	1
As007G160520	1	0	1	1
As007G160540	1	1	1	1
As007G160550	1	1	1	1
As007G160560	1	1	1	1
As007G160570	1	1	1	1
As007G160580	1	1	1	1
As007G160590	1	1	1	1
As007G160600	1	1	1	1
As007G160610	0	1	1	1
As007G160620	0	1	1	1
As007G160630	1	1	1	1
As007G160640	1	1	1	1
As007G160650	1	1	1	1
As007G160660	1	0	0	0
As007G160670	1	1	1	1
As007G160680	1	1	1	1
As007G160690	1	1	1	1
As007G160700	1	1	1	1
As007G160710	0	1	1	1
As007G160720	1	1	1	1
As007G160730	1	1	1	1
As007G160740	1	1	1	1
As007G160750	1	1	1	1
As007G160760	1	1	1	1
As007G160770	1	1	1	1
As007G160780	1	1	1	1
As007G160800	1	1	1	0
As007G160810	1	1	1	1
As007G160820	0	0	0	0
As007G160830	0	0	1	0
As007G160840	1	1	1	1
As007G160850	1	1	1	0
As007G160860	1	1	1	1
As007G160870	1	1	1	1
As007G160880	1	1	1	1
As007G160890	0	1	1	1
As007G160900	1	0	0	0
As007G160910	1	1	1	1
As007G160920	1	1	1	1
As007G160930	1	0	1	0
As007G160960	1	0	1	1
As007G160970	1	1	1	1
As007G160980	1	0	0	0
As007G161000	1	1	1	1
As007G161010	1	1	1	1
As007G161020	0	0	0	0
As007G161030	1	0	0	0
As007G161040	1	1	1	1
As007G161050	1	1	1	1
As007G161060	1	1	1	1
As007G161070	1	1	1	0
As007G161080	0	0	0	1
As007G161090	1	1	1	1
As007G161100	1	1	1	1
As007G161110	0	1	1	1
As007G161120	1	1	1	1
As007G161130	1	1	1	1
As007G161140	1	0	0	0
As007G161150	1	0	0	0
As007G161160	1	1	1	1
As007G161170	1	1	1	1
As007G161180	1	1	0	0
As007G161190	1	1	1	1
As007G161200	1	1	1	1
As007G161210	1	1	1	1
As007G161220	1	1	1	1
As007G161230	1	1	1	1
As007G161240	1	1	1	1
As007G161250	1	1	1	1
As007G161260	1	0	0	0
As007G161270	1	0	0	0
As007G161280	1	1	1	1
As007G161290	1	1	1	1
As007G161310	1	1	1	1
As007G161320	1	0	0	0
As007G161330	1	1	1	1
As007G161340	1	1	1	1
As007G161350	1	1	1	1
As007G161360	1	1	1	1
As007G161370	1	1	1	1
As007G161380	1	0	0	0
As007G161390	1	0	0	0
As007G161400	1	0	0	0
As007G161410	1	1	1	1
As007G161420	1	1	1	1
As007G161430	1	1	1	0
As007G161440	1	0	0	1
As007G161450	1	1	1	1
As007G161460	1	1	1	0
As007G161470	1	1	1	1
As007G161480	1	0	0	0
As007G161490	0	1	1	1
As007G161500	1	0	0	1
As007G161510	1	1	1	1
As007G161520	1	1	1	1
As007G161530	1	1	1	0
As007G161540	1	1	1	1
As007G161550	1	1	1	1
As007G161560	1	1	1	1
As007G161570	1	1	1	0
As007G161580	1	1	1	1
As007G161590	1	1	1	1
As007G161600	1	1	1	1
As007G161610	1	0	0	0
As007G161620	1	1	0	1
As007G161630	1	0	0	0
As007G161640	1	0	0	0
As007G161650	1	0	0	0
As007G161660	0	0	0	0
As007G161670	1	0	0	0
As007G161680	1	1	1	1
As007G161690	0	1	1	1
As007G161700	1	1	1	1
As007G161710	1	1	1	1
As007G161720	1	1	1	1
As007G161730	0	1	1	1
As007G161740	1	1	1	1
As007G161750	1	1	1	0
As007G161760	1	1	0	1
As007G161770	1	1	1	1
As007G161780	1	1	1	1
As007G161790	1	1	1	0
As007G161800	1	1	1	1
As007G161820	1	1	1	1
As007G161830	1	1	1	1
As007G161840	1	1	1	1
As007G161850	1	1	1	1
As007G161860	1	1	1	1
As007G161870	1	1	1	0
As007G161880	1	1	1	1
As007G161890	1	1	1	0
As007G161900	1	0	0	0
As007G161910	0	0	0	0
As007G161920	1	1	1	1
As007G161930	0	0	0	0
As007G161940	0	1	1	1
As007G161950	1	1	1	0
As007G161960	1	1	1	1
As007G161970	1	1	1	1
As007G161980	1	1	1	1
As007G161990	1	1	1	1
As007G162000	1	1	1	1
As007G162010	1	0	1	1
As007G162020	1	1	1	1
As007G162030	1	1	1	1
As007G162040	1	1	1	1
As007G162050	1	0	0	0
As007G162060	1	0	0	0
As007G162070	1	1	1	1
As007G162090	0	1	1	1
As007G162100	1	1	1	1
As007G162110	1	0	0	0
As007G162120	1	1	1	1
As007G162130	1	1	1	1
As007G162140	0	1	1	1
As007G162150	1	1	1	0
As007G162160	1	1	1	1
As007G162170	1	0	0	0
As007G162180	1	0	0	0
As007G162190	1	0	0	0
As007G162200	1	1	0	0
As007G162210	1	1	1	1
As007G162220	1	0	0	0
As007G162230	1	0	0	0
As007G162240	1	0	0	0
As007G162250	1	0	0	0
As007G162260	1	1	1	1
As007G162270	1	0	0	0
As007G162280	0	1	1	1
As007G162290	1	1	1	1
As007G162300	1	1	1	1
As007G162310	1	1	1	1
As007G162320	1	1	1	1
As007G162330	1	1	1	1
As007G162340	1	1	1	1
As007G162350	1	0	0	0
As007G162360	1	1	1	1
As007G162370	1	1	1	1
As007G162380	1	1	1	1
As007G162390	1	0	0	0
As007G162400	1	0	0	0
As007G162410	1	1	1	1
As007G162420	1	0	0	0
As007G162430	1	0	0	0
As007G162460	0	0	0	0
As007G162470	1	0	0	0
As007G162480	1	0	0	0
As007G162490	1	1	1	1
As007G162550	1	1	1	1
As007G162560	1	1	1	0
As007G162600	1	1	1	1
As007G162610	1	1	1	1
As007G162620	0	1	1	1
As007G162630	1	1	1	1
As007G162640	1	1	1	1
As007G162650	0	1	1	1
As007G162660	1	0	0	0
As007G162670	0	0	1	0
As007G162680	1	0	0	0
As007G162690	1	1	1	1
As007G162710	0	1	1	1
As007G162720	1	1	1	1
As007G162730	1	1	1	1
As007G162740	1	1	1	1
As007G162750	1	1	1	1
As007G162760	1	1	1	1
As007G162770	1	1	1	1
As007G162780	1	1	1	1
As007G162790	1	1	1	1
As007G162800	1	1	1	1
As007G162820	1	1	1	1
As007G162830	1	1	1	0
As007G162840	0	1	0	0
As007G162850	1	1	1	1
As007G162880	1	1	1	1
As007G162920	1	1	1	1
As007G162930	1	1	1	1
As007G162940	1	1	0	1
As007G162950	1	1	1	1
As007G162960	1	1	1	1
As007G162970	1	1	1	1
As007G162980	1	1	1	1
As007G162990	1	1	1	1
As007G163000	1	1	1	1
As007G163010	0	1	1	1
As007G163020	1	1	1	1
As007G163030	1	1	1	1
As007G163040	1	1	1	1
As007G163050	1	1	1	1
As007G163060	1	0	1	1
As007G163070	1	0	0	0
As007G163080	1	1	0	1
As007G163090	1	1	1	1
As007G163100	1	1	1	1
As007G163110	1	1	1	0
As007G163120	1	1	1	1
As007G163130	1	1	1	1
As007G163140	1	1	1	1
As007G163150	0	0	0	0
As007G163160	1	1	0	1
As007G163170	1	1	1	0
As007G163180	1	1	1	1
As007G163190	1	1	1	1
As007G163200	1	1	1	1
As007G163210	0	0	0	0
As007G163220	0	0	0	0
As007G163270	1	0	0	0
As007G163280	1	0	0	0
As007G163290	1	0	0	0
As007G163330	1	1	1	1
As007G163340	1	1	1	1
As007G163350	1	1	1	1
As007G163380	0	0	0	0
As007G163390	1	0	0	0
As007G163400	1	0	0	0
As007G163410	0	0	0	0
As007G163420	1	1	1	1
As007G163430	0	1	1	1
As007G163440	0	0	1	1
As007G163450	1	0	0	1
As007G163460	1	1	1	1
As007G163480	1	1	1	0
As007G163490	1	1	1	1
As007G163500	1	1	1	1
As007G163510	0	0	0	0
As007G163520	1	1	1	1
As007G163530	1	1	1	1
As007G163550	1	1	1	1
As007G163560	1	1	1	0
As007G163570	1	1	1	1
As007G163580	1	1	1	1
As007G163590	1	1	1	1
As007G163600	1	1	1	1
As007G163610	1	1	1	1
As007G163620	1	1	1	1
As007G163630	1	1	1	1
As007G163640	1	1	1	1
As007G163650	1	0	0	0
As007G163680	1	0	0	0
As007G163690	0	0	0	0
As007G163700	0	0	0	0
As007G163710	0	1	1	1
As007G163720	1	1	1	1
As007G163730	1	1	1	1
As007G163740	1	1	1	1
As007G163750	1	1	1	1
As007G163760	0	0	0	0
As007G163770	1	0	0	0
As007G163780	1	0	0	0
As007G163820	0	0	0	0
As007G163840	0	0	0	0
As007G163870	0	0	0	0
As007G163880	1	0	0	0
As007G163910	0	0	0	0
As007G163920	0	0	0	0
As007G163940	1	1	1	1
As007G163960	0	0	0	0
As007G163970	0	0	0	0
As007G163990	1	1	1	1
As007G164020	1	1	1	1
As007G164030	1	1	1	1
As007G164070	0	0	0	0
As007G164080	0	0	0	0
As007G164090	0	0	0	0
As007G164100	0	0	0	0
As007G164120	1	0	0	0
As007G164130	1	0	0	0
As007G164140	1	0	0	0
As007G164170	0	0	0	0
As007G164190	0	0	0	0
As007G164200	0	0	0	0
As007G164220	0	0	0	0
As007G164230	1	1	1	0
As007G164240	1	1	1	1
As007G164250	0	0	0	0
As007G164260	0	0	0	0
As007G164270	0	0	0	0
As007G164280	1	0	0	0
As007G164290	0	0	0	0
As007G164300	0	0	0	0
As007G164310	1	1	1	1
As007G164320	1	1	1	0
As007G164330	1	1	1	1
As007G164340	1	1	1	1
As007G164350	0	1	1	1
As007G164360	1	1	1	1
As007G164370	1	1	1	1
As007G164380	1	1	1	1
As007G164390	0	1	1	1
As007G164400	0	1	1	1
As007G164410	1	0	0	0
As007G164420	0	1	1	1
As007G164430	0	0	0	0
As007G164450	1	1	1	1
As007G164460	1	1	0	0
As007G164470	0	1	1	1
As007G164480	0	0	0	0
As007G164490	1	1	1	1
As007G164510	1	0	0	0
As007G164520	1	0	0	0
As007G164530	1	1	1	1
As007G164540	1	1	1	1
As007G164550	0	0	0	0
As007G164560	0	0	0	0
As007G164570	1	1	1	1
As007G164580	1	1	1	0
As007G164590	0	0	0	0
As007G164600	0	0	0	0
As007G164610	0	0	0	0
As007G164640	1	1	1	1
As007G164650	1	1	1	1
As007G164660	1	1	1	1
As007G164670	1	1	1	1
As007G164680	1	1	1	1
As007G164690	1	1	1	1
As007G164700	0	0	0	0
As007G164750	1	1	1	1
As007G164770	0	0	0	0
As007G164780	1	1	1	1
As007G164800	1	1	1	1
As007G164810	0	0	0	0
As007G164820	1	1	0	0
As007G164830	1	1	1	1
As007G164890	0	0	0	0
As007G164900	1	0	0	0
As007G164910	1	0	0	0
As007G164930	0	0	0	0
As007G164940	1	1	1	1
As007G164950	1	0	0	0
As007G165000	0	0	0	0
As007G165010	0	0	0	0
As007G165020	0	0	0	0
As007G165030	1	0	1	0
As007G165040	0	0	0	0
As007G165050	0	0	0	0
As007G165060	0	0	0	0
As007G165070	0	0	0	0
As007G165080	0	0	0	0
As007G165090	0	0	0	0
As007G165110	0	0	0	0
As007G165130	0	0	0	0
As007G165140	1	1	1	1
As007G165150	0	0	0	0
As007G165160	0	0	0	0
As007G165170	1	1	1	1
As007G165190	1	0	0	0
As007G165200	1	0	0	0
As007G165210	1	1	1	1
As007G165220	0	0	0	0
As007G165230	0	0	0	0
As007G165250	0	0	0	0
As007G165260	1	1	1	1
As007G165270	1	1	1	1
As007G165280	0	0	0	0
As007G165330	0	0	0	0
As007G165350	0	0	0	0
As007G165360	1	1	1	1
As007G165370	1	0	0	0
As007G165380	0	0	0	0
As007G165420	1	0	0	0
As007G165450	1	1	1	1
As007G165460	0	0	0	0
As007G165470	0	0	0	0
As007G165480	0	0	0	0
As007G165490	0	0	0	0
As007G165530	1	1	1	1
As007G165550	1	1	1	0
As007G165560	1	1	1	0
As007G165570	1	1	1	1
As007G165580	1	0	0	0
As007G165600	0	0	0	0
As007G165610	1	1	1	1
As007G165620	0	0	0	0
As007G165630	0	0	0	0
As007G165640	1	1	1	0
As007G165660	1	0	0	0
As007G165670	1	0	0	0
As007G165690	0	0	0	0
As007G165700	1	1	1	1
As007G165750	1	1	1	1
As007G165760	0	0	0	0
As007G165780	0	0	0	0
As007G165790	1	1	1	1
As007G165800	1	1	1	1
As007G165810	0	0	1	0
As007G165820	1	0	0	0
As007G165830	1	0	0	0
As007G165840	1	0	0	0
As007G165860	1	1	1	1
As007G165870	0	0	0	0
As007G165890	1	0	0	0
As007G165900	0	0	0	0
As007G165910	0	0	0	0
As007G165920	1	1	1	1
As007G165950	0	0	0	0
As007G165960	1	1	1	1
As007G165970	1	1	1	1
As007G165980	1	0	0	0
As007G166000	0	0	0	0
As007G166010	1	1	1	0
As007G166020	1	0	0	0
As007G166030	1	1	1	1
As007G166050	0	0	0	0
As007G166060	1	1	1	1
As007G166070	1	1	1	1
As007G166080	0	0	0	0
As007G166090	0	0	0	0
As007G166130	1	0	0	0
As007G166140	0	0	0	0
As007G166170	0	0	0	0
As007G166190	1	0	0	0
As007G166200	0	0	0	0
As007G166210	0	0	0	0
As007G166220	1	1	1	1
As007G166240	0	0	0	0
As007G166260	1	1	1	1
As007G166270	1	0	0	0
As007G166320	0	0	0	1
As007G166330	0	0	0	0
As007G166340	0	0	0	0
As007G166350	0	0	0	1
As007G166360	0	0	0	1
As007G166370	0	0	0	0
As007G166380	0	0	0	0
As007G166390	0	0	0	0
As007G166400	1	0	0	0
As007G166410	0	0	0	0
As007G166420	0	0	0	0
As007G166430	1	0	0	0
As007G166440	0	0	0	1
As007G166450	0	0	0	0
As007G166460	0	0	0	0
As007G166470	0	0	0	0
As007G166480	0	0	0	0
As007G166490	0	0	0	0
As007G166500	0	0	0	0
As007G166510	1	0	0	0
As007G166520	0	0	0	0
As007G166530	0	0	0	0
As007G166550	0	0	0	0
As007G166560	0	0	0	0
As007G166590	1	1	1	1
As007G166610	1	0	0	0
As007G166620	1	0	0	0
As007G166640	1	1	1	1
As007G166650	0	0	0	0
As007G166660	0	0	0	0
As007G166670	0	0	0	0
As007G166690	1	1	1	1
As007G166700	0	0	0	0
