Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
Cg004G147520	1	0	1	1
Cg004G147530	0	0	0	0
Cg004G147600	1	1	1	1
Cg004G147610	1	0	0	0
Cg004G147620	1	0	0	0
Cg004G147660	1	1	1	1
Cg004G147670	1	1	1	1
Cg004G147710	1	1	1	1
Cg004G147720	0	0	0	0
Cg004G147730	0	0	0	1
Cg004G147740	1	1	0	1
Cg004G147790	1	1	0	0
Cg004G147860	1	1	1	1
Cg004G147890	1	1	1	1
Cg004G147900	1	1	1	1
Cg004G147910	1	1	1	1
Cg004G147920	1	1	1	1
Cg004G147930	1	1	1	1
Cg004G147940	1	1	1	1
Cg004G147950	1	1	1	1
Cg004G148000	1	1	1	1
Cg004G148010	1	1	1	1
Cg004G148030	1	0	0	0
Cg004G148040	1	1	1	1
Cg004G148070	0	1	1	1
Cg004G148110	1	1	1	1
Cg004G148130	0	0	0	0
Cg004G148140	0	0	0	0
Cg004G148150	1	0	0	0
Cg004G148160	0	0	0	0
Cg004G148170	1	1	1	1
Cg004G148180	1	1	1	0
Cg004G148200	1	1	1	1
Cg004G148220	0	0	0	0
Cg004G148240	1	0	1	1
Cg004G148250	1	1	1	1
Cg004G148260	1	1	1	1
Cg004G148270	1	1	1	0
Cg004G148300	0	1	0	0
Cg004G148310	1	1	1	1
Cg004G148340	1	1	1	1
Cg004G148350	1	1	1	0
Cg004G148370	1	1	1	1
Cg004G148380	1	1	1	1
Cg004G148400	1	1	0	1
Cg004G148410	1	1	1	1
Cg004G148440	1	1	1	0
Cg004G148460	1	0	0	0
Cg004G148470	1	1	1	1
Cg004G148530	1	1	0	0
Cg004G148740	1	1	1	1
Cg004G148750	1	1	1	1
Cg004G148770	1	1	1	1
Cg004G148780	1	1	1	1
Cg004G148840	1	1	1	1
Cg004G148850	0	1	1	1
Cg004G148860	1	1	1	1
Cg004G148910	1	0	0	0
Cg004G148930	1	1	1	1
Cg004G149010	1	1	1	1
Cg004G149020	0	1	1	1
Cg004G149240	1	0	0	0
Cg004G149260	1	1	1	1
Cg004G149270	0	1	1	1
Cg004G149280	1	1	1	1
Cg004G149290	1	1	1	1
Cg004G149300	1	1	1	1
Cg004G149310	1	1	1	1
Cg004G149320	1	1	1	1
Cg004G149380	1	0	0	1
Cg004G149390	1	1	1	1
Cg004G149400	1	1	1	1
Cg004G149410	1	1	1	1
Cg004G149420	1	1	1	1
Cg004G149430	1	1	1	1
Cg004G149470	1	0	0	0
Cg004G149480	0	0	0	0
Cg004G149520	0	0	0	0
Cg004G149550	0	1	0	0
Cg004G149600	1	1	1	1
Cg004G149610	1	0	0	0
Cg004G149700	1	1	0	0
Cg004G149740	1	1	1	1
Cg004G149750	1	1	1	1
Cg004G149760	0	0	0	0
Cg004G149820	0	1	1	1
Cg004G149830	1	0	0	0
Cg004G149860	1	1	0	0
Cg004G149870	1	1	1	1
Cg004G149900	1	1	1	1
Cg004G149910	0	1	1	1
Cg004G149920	1	1	0	0
Cg004G149930	1	1	1	1
Cg004G149940	1	1	1	1
Cg004G149970	1	0	0	0
Cg004G150010	1	0	0	0
Cg004G150020	0	1	1	0
Cg004G150050	1	1	1	0
Cg004G150060	1	1	1	0
Cg004G150070	1	1	1	1
Cg004G150110	0	0	0	0
Cg004G150120	1	1	1	1
Cg004G150140	0	1	1	1
Cg004G150150	1	1	1	1
Cg004G150170	1	0	0	0
Cg004G150220	1	1	0	1
Cg004G150230	1	1	1	1
Cg004G150280	1	1	1	1
Cg004G150290	1	1	1	1
Cg004G150400	1	1	1	1
Cg004G150410	1	1	1	1
Cg004G150420	1	1	1	1
Cg004G150450	0	0	0	0
Cg004G150460	1	1	1	1
Cg004G150480	1	0	0	0
Cg004G150490	1	1	1	1
Cg004G150500	1	0	0	0
Cg004G150530	1	1	1	1
Cg004G150540	1	0	0	0
Cg004G150550	1	1	1	0
Cg004G150590	1	0	0	0
Cg004G150650	1	1	1	1
Cg004G150660	0	1	1	0
Cg004G150670	1	0	1	0
Cg004G150680	0	1	1	0
Cg004G150690	1	0	0	0
Cg004G150780	1	0	0	0
Cg004G150790	1	1	1	1
Cg004G150800	1	1	1	1
Cg004G150810	1	1	0	0
Cg004G150820	1	1	1	1
Cg004G150830	1	1	1	1
Cg004G150840	1	0	0	0
Cg004G150850	1	1	1	0
Cg004G150860	1	1	1	1
Cg004G150880	0	0	0	0
Cg004G150900	0	0	0	1
Cg004G150910	1	1	1	1
Cg004G150920	1	1	1	1
Cg004G151000	0	0	0	0
Cg004G151030	0	0	0	0
Cg004G151040	0	1	1	0
Cg004G151060	1	1	1	1
Cg004G151070	1	0	0	0
Cg004G151080	1	0	0	0
Cg004G151090	1	1	1	1
Cg004G151100	1	1	1	1
Cg004G151110	1	0	0	1
Cg004G151170	1	1	1	1
Cg004G151180	1	1	1	0
Cg004G151200	0	1	0	0
Cg004G151210	0	1	1	1
Cg004G151220	0	0	0	1
Cg004G151240	1	0	0	0
Cg004G151250	0	1	0	0
Cg004G151260	0	0	0	0
Cg004G151270	1	1	1	1
Cg004G151290	1	1	1	0
Cg004G151300	1	1	1	1
Cg004G151310	1	0	1	0
Cg004G151330	0	1	1	0
Cg004G151350	1	1	1	0
Cg004G151360	1	1	1	1
Cg004G151410	1	1	1	1
Cg004G151420	1	0	0	0
Cg004G151430	1	1	1	1
Cg004G151440	1	1	1	1
Cg004G151450	1	1	1	1
Cg004G151480	1	0	1	0
Cg004G151490	0	0	0	0
Cg004G151500	0	1	1	1
Cg004G151520	1	1	1	1
Cg004G151530	1	0	0	0
Cg004G151540	1	1	1	1
Cg004G151560	1	0	0	0
Cg004G151570	1	1	0	0
Cg004G151580	1	1	1	1
Cg004G151620	1	1	1	1
Cg004G151630	1	1	1	1
Cg004G151640	1	1	1	1
Cg004G151650	1	1	0	1
Cg004G151660	1	1	1	1
Cg004G151670	1	1	1	1
Cg004G151690	1	0	1	1
Cg004G151700	1	0	1	1
Cg004G151710	1	0	0	0
Cg004G151770	1	0	1	1
Cg004G151780	1	0	1	1
Cg004G151790	1	0	1	1
Cg004G151880	1	0	0	0
Cg004G151890	1	1	1	1
Cg004G151900	0	1	1	1
Cg004G151910	0	0	0	0
Cg004G151930	1	0	0	1
Cg004G151940	1	1	1	1
Cg004G151950	1	1	0	1
Cg004G151960	1	1	1	1
Cg004G151970	1	1	1	1
Cg004G151990	1	0	0	1
Cg004G152000	1	1	1	1
Cg004G152010	1	1	1	1
Cg004G152020	0	1	0	1
Cg004G152040	0	1	1	0
Cg004G152050	0	0	0	0
Cg004G152060	1	1	0	0
Cg004G152090	0	0	0	0
Cg004G152100	0	1	1	1
Cg004G152110	1	1	1	0
Cg004G152120	1	1	1	0
Cg004G152130	1	0	0	0
Cg004G152140	1	1	1	0
Cg004G152150	1	1	1	1
Cg004G152160	1	0	0	0
Cg004G152170	1	0	0	0
Cg004G152220	1	1	1	1
Cg004G152230	1	1	1	1
Cg004G152240	1	1	1	1
Cg004G152250	0	0	0	0
Cg004G152260	1	1	1	1
Cg004G152270	1	1	1	1
Cg004G152280	1	1	1	0
Cg004G152310	1	1	0	0
Cg004G152330	1	1	1	1
Cg004G152360	1	0	0	0
Cg004G152370	1	1	1	1
Cg004G152380	1	1	1	1
Cg004G152400	1	0	1	1
Cg004G152430	0	1	1	0
Cg004G152440	1	1	1	1
Cg004G152450	1	1	1	1
Cg004G152460	1	1	1	1
Cg004G152470	1	1	1	0
Cg004G152480	1	1	1	1
Cg004G152500	1	1	1	1
Cg004G152550	1	1	1	0
Cg004G152560	0	0	0	1
Cg004G152570	1	1	0	0
Cg004G152590	1	1	1	1
Cg004G152600	1	1	1	1
Cg004G152610	1	1	1	1
Cg004G152630	1	1	1	1
Cg004G152640	1	1	1	1
Cg004G152650	1	1	1	1
Cg004G152660	1	1	1	0
Cg004G152670	1	1	1	1
Cg004G152680	1	0	0	0
Cg004G152700	1	1	1	1
Cg004G152720	0	1	1	0
Cg004G152730	0	0	0	0
Cg004G152740	1	1	1	1
Cg004G152750	1	1	1	1
Cg004G152760	1	1	1	1
Cg004G152770	1	1	1	1
Cg004G152780	1	0	1	1
Cg004G152790	1	1	1	0
Cg004G152800	1	1	1	0
Cg004G152810	1	0	0	0
Cg004G152820	1	1	1	1
Cg004G152830	1	0	0	0
Cg004G152860	0	1	1	0
Cg004G152870	1	1	1	1
Cg004G152880	1	1	1	1
Cg004G152890	1	1	1	0
Cg004G152900	1	0	0	0
Cg004G152910	1	1	1	1
Cg004G152920	0	0	1	1
Cg004G152930	0	0	0	1
Cg004G152940	0	1	1	1
Cg004G152950	0	0	1	1
Cg004G152960	0	0	0	0
Cg004G152970	0	0	0	0
Cg004G152980	0	1	1	1
Cg004G153000	1	1	1	1
Cg004G153010	1	1	1	1
Cg004G153020	1	1	1	1
Cg004G153030	1	1	1	1
Cg004G153040	1	1	1	1
Cg004G153050	1	1	1	1
Cg004G153060	1	1	1	1
Cg004G153070	1	0	1	1
Cg004G153080	0	1	1	1
Cg004G153090	1	1	1	1
Cg004G153100	1	1	1	1
Cg004G153130	0	1	1	1
Cg004G153150	1	1	0	0
Cg004G153160	0	0	0	1
Cg004G153170	1	1	1	1
Cg004G153180	1	1	1	1
Cg004G153190	1	1	1	1
Cg004G153200	1	1	1	1
Cg004G153210	1	1	1	1
Cg004G153220	1	1	1	1
Cg004G153230	1	0	0	0
Cg004G153240	1	1	1	1
Cg004G153250	1	1	1	1
Cg004G153270	1	1	1	1
Cg004G153280	1	0	0	0
Cg004G153290	0	1	0	0
Cg004G153300	1	1	1	1
Cg004G153310	0	1	1	1
Cg004G153320	1	0	0	0
Cg004G153340	1	1	1	1
Cg004G153360	1	0	0	0
Cg004G153370	1	1	1	1
Cg004G153380	1	1	1	1
Cg004G153390	1	1	1	1
Cg004G153410	0	0	0	0
Cg004G153430	1	1	1	1
Cg004G153440	1	1	1	1
Cg004G153450	1	1	1	1
Cg004G153460	1	0	1	1
Cg004G153470	1	1	1	1
Cg004G153480	1	1	1	1
Cg004G153490	1	1	1	1
Cg004G153500	1	1	1	1
Cg004G153510	1	1	1	1
Cg004G153530	0	0	0	0
Cg004G153540	1	0	0	0
Cg004G153550	1	0	0	0
Cg004G153590	0	1	1	0
Cg004G153600	1	1	1	1
Cg004G153630	1	1	1	1
Cg004G153640	1	1	1	1
Cg004G153650	1	1	0	0
Cg004G153660	1	1	1	1
Cg004G153670	1	1	1	1
Cg004G153680	1	1	1	1
Cg004G153690	1	1	1	1
Cg004G153700	1	1	1	1
Cg004G153710	1	1	1	1
Cg004G153730	0	1	1	1
Cg004G153780	1	1	1	1
Cg004G153790	1	1	1	1
Cg004G153800	1	1	1	1
Cg004G153810	1	1	1	1
Cg004G153820	1	1	1	1
Cg004G153830	0	1	1	0
Cg004G153840	0	0	0	0
Cg004G153850	0	1	1	0
Cg004G153860	1	1	1	1
Cg004G153880	1	1	0	0
Cg004G153890	1	1	1	1
Cg004G153900	1	1	1	1
Cg004G153910	1	1	1	1
Cg004G153920	1	1	1	1
Cg004G153930	1	1	1	1
Cg004G153940	1	1	1	1
Cg004G153950	1	1	1	0
Cg004G153960	1	1	0	0
Cg004G153970	1	0	1	1
Cg004G153980	1	1	1	1
Cg004G153990	1	1	1	1
Cg004G154010	1	1	1	1
Cg004G154020	1	1	1	1
Cg004G154030	0	1	1	1
Cg004G154040	1	1	1	1
Cg004G154050	1	1	1	1
Cg004G154060	1	1	1	1
Cg004G154070	1	1	1	1
Cg004G154080	0	0	0	0
Cg004G154090	1	1	1	1
Cg004G154100	1	1	1	1
Cg004G154110	1	1	1	0
Cg004G154130	1	1	1	1
Cg004G154140	1	1	1	1
Cg004G154150	1	1	1	1
Cg004G154170	1	1	1	1
Cg004G154180	1	1	1	1
Cg004G154190	1	1	1	0
Cg004G154200	1	1	1	1
Cg004G154210	1	1	1	1
Cg004G154220	1	1	1	1
Cg004G154230	0	1	0	0
Cg004G154240	1	1	1	1
Cg004G154250	0	0	0	1
Cg004G154260	1	0	0	0
Cg004G154270	1	1	1	1
Cg004G154280	1	1	1	1
Cg004G154290	1	1	1	1
Cg004G154310	1	1	1	1
Cg004G154320	1	1	1	0
Cg004G154330	1	1	1	1
Cg004G154340	0	0	0	0
Cg004G154350	1	0	0	0
Cg004G154360	1	1	1	1
Cg004G154370	1	1	1	1
Cg004G154390	1	1	1	1
Cg004G154400	1	1	1	1
Cg004G154420	1	0	1	1
Cg004G154430	1	1	1	1
Cg004G154440	0	1	1	1
Cg004G154450	1	1	1	1
Cg004G154460	1	1	1	1
Cg004G154470	1	0	0	0
Cg004G154480	1	0	0	0
Cg004G154500	1	1	1	1
Cg004G154510	1	1	1	0
Cg004G154520	1	1	1	1
Cg004G154530	1	1	1	1
Cg004G154550	1	1	1	1
Cg004G154560	1	0	0	0
Cg004G154570	1	1	1	1
Cg004G154580	1	1	1	1
Cg004G154590	1	1	1	1
Cg004G154600	1	1	1	1
Cg004G154620	0	1	1	0
Cg004G154630	1	1	1	1
Cg004G154640	1	1	1	1
Cg004G154650	1	1	1	1
Cg004G154660	0	0	0	1
Cg004G154670	0	1	1	1
Cg004G154680	0	1	1	0
Cg004G154690	1	1	1	1
Cg004G154700	1	1	1	1
Cg004G154710	1	1	1	1
Cg004G154720	1	1	0	0
Cg004G154730	1	0	0	1
Cg004G154740	1	0	0	0
Cg004G154750	1	0	1	1
Cg004G154760	0	1	0	1
Cg004G154770	0	1	1	0
Cg004G154780	1	1	1	0
Cg004G154790	1	0	1	1
Cg004G154800	1	0	0	0
Cg004G154810	0	1	1	1
Cg004G154820	1	1	1	1
Cg004G154830	1	0	0	0
Cg004G154840	1	0	0	0
Cg004G154850	1	1	1	1
Cg004G154860	1	1	1	1
Cg004G154890	1	1	1	1
Cg004G154900	1	1	1	1
Cg004G154910	1	1	1	1
Cg004G154920	1	1	1	1
Cg004G154930	1	1	1	1
Cg004G154940	1	1	1	1
Cg004G154950	1	1	1	1
Cg004G154960	1	1	1	1
Cg004G154970	1	1	1	0
Cg004G155030	1	1	1	1
Cg004G155040	0	0	0	0
Cg004G155050	1	0	0	0
Cg004G155070	1	1	1	1
Cg004G155100	1	1	1	1
Cg004G155110	0	0	0	0
Cg004G155120	0	0	0	0
Cg004G155130	0	0	0	0
Cg004G155140	0	0	0	0
Cg004G155150	0	0	0	0
Cg004G155190	1	1	1	1
Cg004G155200	1	1	1	0
Cg004G155210	1	1	1	1
Cg004G155220	1	1	1	1
Cg004G155230	1	1	1	1
Cg004G155250	1	1	1	1
Cg004G155260	1	1	1	1
Cg004G155270	1	1	1	1
Cg004G155280	1	1	1	1
Cg004G155290	0	0	0	0
Cg004G155300	0	0	0	0
Cg004G155320	1	1	1	0
Cg004G155330	0	0	0	0
Cg004G155340	0	1	1	1
Cg004G155350	1	1	1	1
Cg004G155360	1	1	1	1
Cg004G155370	0	1	1	1
Cg004G155380	1	1	1	1
Cg004G155390	1	1	1	0
Cg004G155410	1	1	1	1
Cg004G155420	1	1	1	1
Cg004G155440	1	1	1	1
Cg004G155450	0	1	1	1
Cg004G155460	1	1	0	0
Cg004G155470	0	1	0	0
Cg004G155480	0	1	1	1
Cg004G155490	1	0	0	0
Cg004G155500	1	0	0	0
Cg004G155510	1	0	0	0
Cg004G155570	1	0	0	0
Cg004G155590	1	1	1	1
Cg004G155600	1	1	1	1
Cg004G155610	1	1	1	1
Cg004G155650	1	1	1	1
Cg004G155660	1	1	1	1
Cg004G155670	0	1	1	1
Cg004G155680	0	1	1	0
Cg004G155690	1	1	1	1
Cg004G155700	1	1	1	1
Cg004G155710	1	1	1	1
Cg004G155720	0	0	1	1
Cg004G155740	1	1	1	1
Cg004G155750	1	1	1	1
Cg004G155760	1	1	1	1
Cg004G155770	1	1	1	1
Cg004G155790	1	1	1	1
Cg004G155810	1	1	1	1
Cg004G155820	1	1	1	1
Cg004G155830	1	1	1	1
Cg004G155840	1	1	1	1
Cg004G155850	1	1	1	1
Cg004G155860	1	1	1	1
Cg004G155870	1	1	1	1
Cg004G155910	1	1	1	1
Cg004G155920	1	1	1	1
Cg004G155930	1	1	1	1
Cg004G155940	1	1	1	1
Cg004G155950	1	1	1	1
Cg004G155960	1	1	1	1
Cg004G155970	0	0	0	0
Cg004G156000	1	1	1	0
Cg004G156010	1	1	1	1
Cg004G156020	0	1	1	1
Cg004G156030	1	1	1	1
Cg004G156040	1	1	1	1
Cg004G156050	1	1	1	1
Cg004G156060	1	0	0	1
Cg004G156070	1	1	1	1
Cg004G156080	1	1	1	1
Cg004G156090	1	0	1	0
Cg004G156100	1	1	1	1
Cg004G156110	1	1	1	1
Cg004G156120	1	1	1	1
Cg004G156130	1	1	1	1
Cg004G156140	1	1	1	1
Cg004G156150	1	1	1	1
Cg004G156170	1	1	1	0
Cg004G156190	1	1	1	1
Cg004G156200	1	1	1	1
Cg004G156210	0	1	1	1
Cg004G156220	1	1	1	1
Cg004G156230	0	0	0	0
Cg004G156240	1	1	1	1
Cg004G156250	1	1	1	1
Cg004G156260	0	1	1	0
Cg004G156270	1	1	1	1
Cg004G156280	0	0	0	0
Cg004G156290	1	1	1	0
Cg004G156300	1	0	0	0
Cg004G156310	1	0	0	0
Cg004G156330	1	1	1	1
Cg004G156340	1	1	1	1
Cg004G156350	0	1	1	1
Cg004G156360	1	1	1	1
Cg004G156400	1	1	1	1
Cg004G156410	1	1	1	1
Cg004G156420	0	1	1	1
Cg004G156430	1	1	1	1
Cg004G156470	1	1	1	1
Cg004G156480	1	1	1	1
Cg004G156490	1	0	0	1
Cg004G156500	1	1	1	1
Cg004G156520	1	1	1	1
Cg004G156530	1	1	1	1
Cg004G156540	1	1	1	1
Cg004G156550	0	0	0	0
Cg004G156570	1	1	1	0
Cg004G156580	1	1	1	0
Cg004G156590	1	1	1	0
Cg004G156600	1	1	1	0
Cg004G156610	1	1	1	1
Cg004G156620	1	1	1	1
Cg004G156630	0	1	1	1
Cg004G156650	1	1	1	1
Cg004G156670	1	1	1	1
Cg004G156680	1	1	1	1
Cg004G156690	1	1	1	0
Cg004G156700	1	1	1	1
Cg004G156710	1	1	1	1
Cg004G156720	1	1	1	1
Cg004G156730	1	1	1	1
Cg004G156740	1	1	1	1
Cg004G156750	1	1	1	1
Cg004G156760	1	1	1	1
Cg004G156770	1	0	0	0
Cg004G156780	1	1	1	0
Cg004G156800	1	1	1	1
Cg004G156810	1	1	1	0
Cg004G156820	1	1	1	1
Cg004G156830	1	1	1	1
Cg004G156850	1	1	1	0
Cg004G156860	1	1	1	0
Cg004G156870	1	1	1	1
Cg004G156880	1	1	1	1
Cg004G156890	1	1	1	0
Cg004G156900	1	1	1	1
Cg004G156910	1	1	1	1
Cg004G156930	1	1	1	1
Cg004G156940	1	1	1	1
Cg004G156950	1	1	1	0
Cg004G156960	0	1	1	1
Cg004G156970	1	0	0	1
Cg004G156990	1	1	1	1
Cg004G157020	1	1	1	1
Cg004G157030	1	1	1	0
Cg004G157040	1	1	1	1
Cg004G157050	1	1	1	1
Cg004G157060	1	1	1	1
Cg004G157070	1	0	0	0
Cg004G157080	1	1	1	0
Cg004G157090	0	1	1	1
Cg004G157100	1	1	0	1
Cg004G157110	0	0	0	0
Cg004G157130	1	0	0	0
Cg004G157140	1	1	1	1
Cg004G157150	1	1	1	1
Cg004G157160	1	1	1	1
Cg004G157170	1	1	1	1
Cg004G157180	1	1	1	1
Cg004G157190	1	1	1	1
Cg004G157200	1	1	1	1
Cg004G157210	1	1	1	1
Cg004G157220	1	1	1	1
Cg004G157230	1	1	1	1
Cg004G157240	1	1	1	0
Cg004G157250	1	1	1	1
Cg004G157270	1	1	1	1
Cg004G157280	1	1	1	0
Cg004G157290	1	1	1	1
Cg004G157300	1	1	1	0
Cg004G157310	1	1	1	1
Cg004G157320	1	1	1	1
Cg004G157330	1	1	1	1
Cg004G157350	1	1	1	1
Cg004G157360	1	1	1	1
Cg004G157370	1	1	1	1
Cg004G157430	1	0	0	0
Cg004G157440	0	0	0	0
Cg005G157460	1	1	1	1
Cg005G157470	1	1	1	1
Cg005G157480	1	0	0	0
Cg005G157490	1	1	1	1
Cg005G157500	1	1	1	1
Cg005G157510	1	1	1	1
Cg005G157520	1	1	1	0
Cg005G157530	1	1	1	1
Cg005G157540	1	1	1	1
Cg005G157550	1	1	1	0
Cg005G157560	1	1	1	1
Cg005G157570	1	1	1	1
Cg005G157580	0	0	0	0
Cg005G157590	1	1	1	1
Cg005G157600	1	1	1	1
Cg005G157610	1	1	1	1
Cg005G157620	1	1	1	0
Cg005G157630	1	1	1	1
Cg005G157640	1	1	1	0
Cg005G157650	1	1	1	0
Cg005G157660	1	1	1	0
Cg005G157670	1	1	1	1
Cg005G157680	1	0	1	0
Cg005G157690	1	1	1	1
Cg005G157700	0	1	1	1
Cg005G157710	1	1	1	1
Cg005G157720	1	1	1	1
Cg005G157730	0	0	0	0
Cg005G157740	1	1	1	1
Cg005G157750	1	1	1	1
Cg005G157760	1	1	1	1
Cg005G157770	1	1	1	1
Cg005G157780	1	1	1	1
Cg005G157790	1	1	1	1
Cg005G157800	1	1	1	1
Cg005G157810	0	1	1	1
Cg005G157820	1	1	1	1
Cg005G157830	1	1	1	1
Cg005G157840	1	1	1	1
Cg005G157850	0	1	1	1
Cg005G157860	1	1	1	1
Cg005G157870	1	1	1	1
Cg005G157880	1	1	1	1
Cg005G157890	1	1	1	0
Cg005G157900	1	0	0	1
Cg005G157910	1	1	1	1
Cg005G157920	1	1	1	1
Cg005G157930	1	1	1	1
Cg005G157940	1	1	1	1
Cg005G157950	1	1	1	1
Cg005G157960	1	1	1	1
Cg005G157970	1	0	0	0
Cg005G157980	1	1	1	1
Cg005G157990	1	1	1	1
Cg005G158000	1	0	0	0
Cg005G158020	0	1	1	1
Cg005G158030	1	1	1	1
Cg005G158040	1	1	1	1
Cg005G158050	0	1	1	1
Cg005G158060	1	1	1	1
Cg005G158070	0	1	1	0
Cg005G158080	0	1	1	1
Cg005G158090	1	1	1	1
Cg005G158100	1	1	1	1
Cg005G158110	1	1	1	1
Cg005G158120	1	1	1	1
Cg005G158130	1	1	1	1
Cg005G158140	1	1	1	1
Cg005G158150	1	1	1	1
Cg005G158160	1	1	1	1
Cg005G158170	1	1	1	1
Cg005G158180	1	0	0	0
Cg005G158190	1	0	0	0
Cg005G158200	1	1	1	1
Cg005G158230	1	1	1	1
Cg005G158240	1	1	1	1
Cg005G158250	1	1	1	1
Cg005G158260	1	1	1	1
Cg005G158270	0	1	0	0
Cg005G158280	1	1	1	1
Cg005G158290	1	1	1	1
Cg005G158300	1	1	1	1
Cg005G158310	1	1	1	1
Cg005G158320	1	1	1	1
Cg005G158330	1	0	0	0
Cg005G158340	1	1	1	0
Cg005G158350	1	1	1	1
Cg005G158360	1	1	1	1
Cg005G158370	1	1	1	0
Cg005G158380	1	1	1	1
Cg005G158390	0	1	1	0
Cg005G158410	1	1	1	1
Cg005G158430	1	1	1	1
Cg005G158440	1	1	1	1
Cg005G158450	0	0	0	1
Cg005G158460	1	1	1	1
Cg005G158470	1	1	0	0
Cg005G158480	1	1	1	0
Cg005G158490	1	1	1	1
Cg005G158500	1	1	1	1
Cg005G158510	1	1	1	1
Cg005G158520	1	1	1	1
Cg005G158530	1	1	1	1
Cg005G158540	1	0	0	0
Cg005G158570	1	0	0	1
Cg005G158580	0	0	0	1
Cg005G158590	1	1	1	1
Cg005G158600	1	1	1	1
Cg005G158610	1	1	1	1
Cg005G158620	1	1	1	1
Cg005G158630	1	1	1	1
Cg005G158640	1	1	1	1
Cg005G158650	1	1	1	1
Cg005G158660	1	1	1	1
Cg005G158670	0	0	0	0
Cg005G158680	1	1	1	1
Cg005G158690	1	1	1	1
Cg005G158700	0	1	1	1
Cg005G158710	1	0	0	0
Cg005G158720	1	0	1	1
Cg005G158740	1	1	1	1
Cg005G158750	1	1	1	1
Cg005G158760	1	1	1	1
Cg005G158770	1	1	1	1
Cg005G158780	1	1	1	1
Cg005G158790	1	1	1	1
Cg005G158800	1	1	1	1
Cg005G158810	1	1	1	1
Cg005G158820	1	1	1	0
Cg005G158830	1	1	1	1
Cg005G158850	1	1	1	1
Cg005G158870	1	1	1	1
Cg005G158880	1	1	1	1
Cg005G158890	1	1	1	1
Cg005G158900	1	1	1	1
Cg005G158910	1	1	1	1
Cg005G158920	1	1	1	1
Cg005G158930	1	1	1	1
Cg005G158940	1	1	1	1
Cg005G158950	1	1	1	1
Cg005G158960	1	1	1	0
Cg005G158970	1	1	1	1
Cg005G159000	1	1	1	1
Cg005G159010	1	1	1	1
Cg005G159040	1	1	1	1
Cg005G159050	1	1	1	1
Cg005G159060	1	1	1	1
Cg005G159070	1	1	1	1
Cg005G159080	1	1	1	1
Cg005G159090	1	1	1	1
Cg005G159100	1	1	1	1
Cg005G159110	1	1	1	1
Cg005G159120	1	1	1	1
Cg005G159130	1	1	1	1
Cg005G159140	1	1	1	0
Cg005G159150	1	1	1	1
Cg005G159160	1	1	1	1
Cg005G159170	1	1	1	1
Cg005G159180	1	1	1	0
Cg005G159190	1	1	1	1
Cg005G159200	1	1	1	1
Cg005G159210	1	1	1	1
Cg005G159220	1	1	1	1
Cg005G159230	0	1	1	0
Cg005G159240	1	1	1	1
Cg005G159250	0	1	0	1
Cg005G159260	0	0	0	0
Cg005G159270	1	1	1	1
Cg005G159280	1	0	0	0
Cg005G159290	1	1	1	1
Cg005G159300	1	1	1	1
Cg005G159310	1	1	1	1
Cg005G159320	1	1	1	1
Cg005G159330	1	1	1	0
Cg005G159340	1	1	1	1
Cg005G159360	1	1	1	1
Cg005G159370	1	0	1	0
Cg005G159380	1	1	1	1
Cg005G159390	1	1	1	1
Cg005G159400	1	1	1	1
Cg005G159410	1	1	1	1
Cg005G159420	1	0	0	0
Cg005G159430	1	1	1	1
Cg005G159440	0	0	1	1
Cg005G159450	1	1	0	1
Cg005G159460	1	1	1	1
Cg005G159470	1	1	1	1
Cg005G159480	1	1	1	1
Cg005G159490	1	1	1	1
Cg005G159500	1	1	1	0
Cg005G159510	1	1	1	1
Cg005G159520	1	1	0	0
Cg005G159530	1	1	1	1
Cg005G159540	1	1	1	1
Cg005G159550	1	1	1	1
Cg005G159570	1	1	1	1
Cg005G159580	1	1	1	1
Cg005G159590	1	1	1	1
Cg005G159600	1	1	1	1
Cg005G159610	1	1	1	1
Cg005G159620	1	0	0	0
Cg005G159630	1	1	1	1
Cg005G159640	1	1	1	1
Cg005G159650	1	1	1	1
Cg005G159660	1	1	1	1
Cg005G159670	1	1	1	1
Cg005G159680	1	1	1	1
Cg005G159690	1	1	1	1
Cg005G159700	1	1	1	1
Cg005G159710	1	1	1	1
Cg005G159720	1	1	1	1
Cg005G159730	1	1	1	1
Cg005G159740	1	1	1	1
Cg005G159760	1	1	1	1
Cg005G159770	1	1	1	1
Cg005G159780	1	1	1	1
Cg005G159800	1	1	1	0
Cg005G159810	1	1	1	1
Cg005G159820	1	1	1	1
Cg005G159830	1	1	1	1
Cg005G159840	1	1	1	0
Cg005G159850	1	1	1	1
Cg005G159860	1	1	1	0
Cg005G159870	1	1	1	1
Cg005G159880	1	1	1	1
Cg005G159910	1	1	1	1
Cg005G159920	1	1	1	1
Cg005G159930	1	1	1	1
Cg005G159940	1	1	1	1
Cg005G159950	1	1	1	1
Cg005G159960	1	1	1	1
Cg005G159970	1	1	0	1
Cg005G159980	1	0	0	0
Cg005G159990	1	0	0	1
Cg005G160000	1	1	1	1
Cg005G160010	1	1	1	1
Cg005G160020	1	1	1	1
Cg005G160030	0	1	1	1
Cg005G160040	1	1	1	1
Cg005G160050	1	0	0	0
Cg005G160060	1	1	1	1
Cg005G160070	1	1	1	1
Cg005G160080	1	1	1	1
Cg005G160090	1	0	1	1
Cg005G160100	1	1	1	1
