Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
Om005G228790	1	1	1	1
Om005G228800	1	1	1	1
Om005G228810	1	0	0	0
Om005G228820	1	1	1	1
Om005G228830	1	1	1	1
Om005G228840	1	1	1	0
Om005G228850	1	1	1	1
Om005G228860	0	1	1	1
Om005G228870	1	1	1	0
Om005G228880	1	1	1	1
Om005G228890	1	1	1	1
Om005G228900	1	1	1	1
Om005G228910	0	1	1	1
Om005G228930	1	1	1	0
Om006G228940	1	1	1	1
Om006G228950	1	1	1	1
Om006G228960	0	0	0	0
Om006G228970	1	1	1	1
Om006G228980	1	1	1	1
Om006G228990	1	1	1	1
Om006G229000	1	1	1	1
Om006G229010	1	1	1	0
Om006G229020	1	1	1	0
Om006G229030	0	0	0	0
Om006G229040	1	1	1	1
Om006G229050	1	1	1	1
Om006G229060	1	1	1	1
Om006G229070	1	1	1	1
Om006G229080	1	1	1	1
Om006G229090	1	1	1	1
Om006G229100	1	1	1	1
Om006G229110	1	1	1	0
Om006G229120	1	1	1	1
Om006G229130	0	1	1	0
Om006G229140	1	1	1	1
Om006G229150	1	1	1	1
Om006G229160	1	1	1	1
Om006G229170	1	0	0	0
Om006G229180	1	1	1	1
Om006G229190	1	1	1	1
Om006G229200	1	1	1	1
Om006G229210	0	1	1	1
Om006G229220	1	1	1	1
Om006G229230	1	1	1	1
Om006G229240	1	1	1	1
Om006G229250	1	1	1	1
Om006G229260	1	0	0	1
Om006G229270	1	1	1	1
Om006G229290	1	1	1	1
Om006G229300	1	1	1	0
Om006G229310	1	1	1	1
Om006G229320	1	1	1	1
Om006G229330	1	1	1	1
Om006G229350	1	1	1	1
Om006G229360	1	1	1	1
Om006G229370	1	1	1	1
Om006G229380	1	1	1	1
Om006G229390	1	1	1	1
Om006G229400	1	0	0	0
Om006G229410	1	1	1	1
Om006G229420	1	0	1	1
Om006G229430	1	1	1	1
Om006G229440	0	0	0	0
Om006G229450	1	1	1	1
Om006G229460	0	1	1	1
Om006G229470	1	1	1	1
Om006G229480	1	1	0	0
Om006G229490	1	1	1	1
Om006G229500	0	0	1	1
Om006G229510	1	1	1	1
Om006G229530	1	1	1	1
Om006G229540	0	1	1	1
Om006G229550	1	1	1	1
Om006G229560	1	1	1	1
Om006G229570	0	1	1	0
Om006G229580	0	0	0	0
Om006G229590	1	0	0	0
Om006G229600	1	1	1	1
Om006G229610	1	1	1	1
Om006G229620	1	1	1	1
Om006G229630	1	1	1	0
Om006G229640	0	0	0	0
Om006G229650	1	1	1	1
Om006G229660	1	1	1	0
Om006G229670	1	1	1	1
Om006G229680	0	1	1	1
Om006G229690	1	1	1	1
Om006G229710	1	1	1	1
Om006G229720	1	1	1	1
Om006G229730	1	0	1	1
Om006G229740	1	1	1	1
Om006G229750	1	0	0	0
Om006G229760	0	1	1	1
Om006G229770	1	1	1	0
Om006G229780	1	1	1	1
Om006G229790	1	0	0	0
Om006G229800	1	1	1	1
Om006G229810	1	1	1	1
Om006G229820	1	0	0	0
Om006G229830	1	1	1	1
Om006G229840	1	1	1	1
Om006G229850	1	0	0	0
Om006G229860	1	1	1	1
Om006G229870	1	1	1	1
Om006G229880	1	1	1	1
Om006G229900	1	1	1	1
Om006G229910	1	1	1	1
Om006G229920	1	1	1	0
Om006G229930	1	0	0	0
Om006G229940	1	1	1	1
Om006G229950	1	1	1	1
Om006G229960	1	1	1	1
Om006G229970	1	1	1	1
Om006G229980	1	1	1	1
Om006G229990	1	1	1	1
Om006G230020	0	0	0	0
Om006G230030	1	1	1	1
Om006G230040	0	0	0	1
Om006G230050	0	0	0	1
Om006G230060	1	1	1	1
Om006G230070	1	1	1	1
Om006G230080	1	1	1	1
Om006G230090	1	1	1	1
Om006G230110	1	1	1	1
Om006G230120	1	1	1	1
Om006G230130	0	0	0	0
Om006G230150	1	0	0	0
Om006G230160	1	0	0	0
Om006G230170	1	0	0	1
Om006G230180	0	0	0	0
Om006G230190	0	0	0	0
Om006G230200	1	1	1	1
Om006G230210	1	1	1	1
Om006G230220	0	0	1	1
Om006G230240	1	1	1	1
Om006G230250	1	1	1	1
Om006G230260	1	1	1	1
Om006G230270	1	1	1	0
Om006G230280	0	1	1	1
Om006G230290	1	1	1	1
Om006G230300	1	1	1	1
Om006G230310	0	0	0	0
Om006G230320	1	1	1	1
Om006G230330	1	1	1	1
Om006G230340	0	0	0	0
Om006G230380	1	1	1	1
Om006G230390	0	1	1	1
Om006G230400	1	1	1	1
Om006G230410	0	0	0	0
Om006G230420	1	1	1	1
Om006G230430	1	1	1	1
Om006G230440	1	1	1	1
Om006G230450	1	0	0	0
Om006G230460	1	1	1	1
Om006G230470	1	1	1	1
Om006G230480	0	1	1	1
Om006G230500	1	1	1	0
Om006G230510	1	1	1	1
Om006G230520	0	1	1	1
Om006G230530	1	1	1	1
Om006G230540	1	1	1	1
Om006G230550	1	1	1	1
Om006G230560	1	0	0	0
Om006G230570	1	1	1	1
Om006G230580	1	1	1	1
Om006G230590	1	0	0	0
Om006G230600	1	1	1	1
Om006G230610	1	1	1	1
Om006G230620	1	1	1	0
Om006G230630	1	1	0	0
Om006G230640	1	1	1	1
Om006G230660	1	1	1	1
Om006G230690	1	0	1	1
Om006G230700	1	1	1	1
Om006G230720	1	1	1	1
Om006G230730	1	1	1	1
Om006G230740	1	1	1	1
Om006G230750	1	1	1	1
Om006G230760	1	1	1	1
Om006G230770	1	1	1	1
Om006G230780	1	1	1	1
Om006G230790	1	1	1	1
Om006G230800	0	0	1	1
Om006G230810	1	1	1	1
Om006G230820	0	1	0	1
Om006G230840	1	1	1	1
Om006G230860	0	1	1	1
Om006G230870	1	1	1	1
Om006G230880	1	1	1	1
Om006G230890	1	1	1	1
Om006G230900	1	1	1	1
Om006G230910	1	1	1	1
Om006G230920	1	1	1	1
Om006G230930	1	1	1	1
Om006G230940	1	0	0	0
Om006G230950	1	1	1	0
Om006G230960	1	1	1	1
Om006G230970	1	1	1	1
Om006G230980	0	1	1	1
Om006G230990	1	1	1	1
Om006G231000	1	1	0	0
Om006G231010	1	1	1	1
Om006G231020	1	1	1	1
Om006G231030	1	1	1	1
Om006G231040	1	1	1	1
Om006G231050	0	1	1	1
Om006G231060	1	1	1	0
Om006G231070	1	1	1	1
Om006G231080	1	1	1	1
Om006G231090	1	1	1	1
Om006G231100	1	1	1	1
Om006G231110	1	0	0	0
Om006G231120	1	0	0	0
Om006G231130	1	1	0	0
Om006G231140	1	1	1	1
Om006G231150	1	1	1	1
Om006G231160	1	1	1	1
Om006G231170	1	1	1	1
Om006G231180	1	1	1	1
Om006G231190	1	1	1	1
Om006G231200	1	0	1	0
Om006G231210	1	1	1	1
Om006G231220	1	1	0	1
Om006G231230	1	1	1	1
Om006G231240	1	1	1	1
Om006G231250	1	0	0	0
Om006G231270	1	1	1	1
Om006G231280	1	1	1	1
Om006G231290	0	1	1	1
Om006G231300	1	1	1	1
Om006G231310	1	1	1	1
Om006G231320	1	1	1	0
Om006G231330	1	1	1	1
Om006G231340	0	1	1	1
Om006G231350	1	1	1	1
Om006G231360	1	1	1	1
Om006G231380	1	0	0	0
Om006G231410	1	0	0	0
Om006G231420	1	1	1	1
Om006G231430	0	1	1	1
Om006G231440	1	1	1	1
Om006G231450	1	1	1	1
Om006G231460	1	1	1	1
Om006G231470	1	1	1	1
Om006G231490	1	1	1	1
Om006G231510	1	1	1	1
Om006G231520	0	0	0	0
Om006G231530	1	1	1	1
Om006G231540	1	1	1	1
Om006G231550	1	1	1	1
Om006G231560	1	1	1	1
Om006G231570	1	1	1	0
Om006G231580	1	1	1	1
Om006G231590	1	1	1	1
Om006G231600	1	1	1	1
Om006G231610	0	1	1	1
Om006G231620	1	1	1	1
Om006G231630	1	1	1	1
Om006G231640	1	1	1	1
Om006G231650	1	1	1	1
Om006G231660	1	1	1	1
Om006G231670	1	1	1	1
Om006G231680	1	1	1	1
Om006G231690	1	1	1	1
Om006G231700	1	1	1	1
Om006G231710	1	0	0	0
Om006G231720	1	1	1	1
Om006G231730	1	1	1	1
Om006G231740	1	1	1	1
Om006G231750	1	1	1	1
Om006G231760	1	1	1	1
Om006G231770	1	1	1	1
Om006G231780	1	1	1	1
Om006G231790	1	1	1	0
Om006G231800	1	1	0	0
Om006G231820	1	0	1	1
Om006G231830	1	0	0	0
Om006G231840	1	0	0	0
Om006G231850	0	1	1	1
Om006G231860	1	1	1	1
Om006G231870	1	1	1	1
Om006G231880	0	0	1	1
Om006G231890	1	1	1	1
Om006G231900	1	1	1	1
Om006G231910	1	1	1	1
Om006G231930	0	0	0	0
Om006G231940	1	1	1	1
Om006G231950	1	1	1	1
Om006G231970	1	1	1	1
Om006G231980	1	1	1	1
Om006G231990	1	1	1	1
Om006G232000	1	1	1	1
Om006G232010	1	1	1	1
Om006G232020	0	1	1	1
Om006G232030	1	1	1	1
Om006G232040	1	1	1	1
Om006G232050	1	1	1	1
Om006G232060	1	1	1	1
Om006G232070	1	1	1	1
Om006G232080	1	1	1	1
Om006G232090	0	1	1	0
Om006G232100	1	1	1	1
Om006G232110	0	1	1	1
Om006G232120	1	1	1	1
Om006G232130	0	1	0	1
Om006G232140	1	1	1	1
Om006G232150	0	1	1	1
Om006G232160	1	1	1	1
Om006G232170	0	1	1	1
Om006G232180	1	1	1	1
Om006G232190	1	1	1	1
Om006G232200	1	0	1	0
Om006G232210	0	0	0	0
Om006G232240	1	1	1	0
Om006G232250	1	0	0	0
Om006G232260	1	1	0	0
Om006G232280	1	1	1	1
Om006G232290	0	1	1	1
Om006G232300	1	1	1	1
Om006G232310	1	1	1	1
Om006G232320	0	1	1	1
Om006G232330	1	1	1	1
Om006G232340	0	1	1	1
Om006G232350	1	0	0	0
Om006G232360	1	0	0	0
Om006G232370	1	1	1	1
Om006G232380	0	0	0	0
Om006G232390	1	1	1	1
Om006G232400	0	1	1	1
Om006G232410	0	0	1	0
Om006G232420	1	0	0	0
Om006G232430	1	0	0	0
Om006G232440	1	0	1	1
Om006G232450	1	0	0	0
Om006G232460	1	1	1	1
Om006G232470	0	0	0	0
Om006G232490	1	1	1	1
Om006G232500	1	1	1	1
Om006G232510	1	0	0	1
Om006G232520	1	1	1	1
Om006G232530	1	1	1	0
Om006G232540	0	1	1	0
Om006G232550	0	1	1	1
Om006G232560	1	1	1	1
Om006G232570	1	1	1	1
Om006G232580	1	1	1	1
Om006G232590	1	1	1	1
Om006G232600	1	1	1	1
Om006G232610	1	1	1	1
Om006G232620	1	0	1	0
Om006G232630	0	1	1	1
Om006G232640	1	1	1	1
Om006G232650	1	1	1	1
Om006G232660	0	1	1	1
Om006G232670	1	1	1	1
Om006G232680	1	1	1	1
Om006G232690	1	1	1	1
Om006G232700	1	1	0	0
Om006G232710	1	1	1	1
Om006G232720	1	1	1	1
Om006G232730	1	1	1	0
Om006G232740	0	0	0	0
Om006G232750	1	1	1	1
Om006G232760	1	1	1	1
Om006G232770	1	1	1	1
Om006G232790	1	1	1	1
Om006G232800	1	1	1	1
Om006G232810	1	1	1	1
Om006G232820	1	1	1	0
Om006G232830	1	1	1	1
Om006G232840	1	1	1	1
Om006G232850	1	1	1	1
Om006G232860	1	1	1	1
Om006G232870	0	1	1	1
Om006G232880	1	1	1	1
Om006G232890	1	1	1	0
Om006G232900	1	1	1	1
Om006G232910	1	0	0	0
Om006G232920	1	1	1	1
Om006G232930	1	0	0	0
Om006G232940	1	0	0	0
Om006G232950	0	0	0	0
Om006G232960	1	1	1	0
Om006G232970	1	1	1	0
Om006G232980	1	1	1	1
Om006G232990	1	1	1	1
Om006G233020	1	1	1	1
Om006G233030	1	1	1	1
Om006G233040	1	1	1	1
Om006G233070	0	1	0	0
Om006G233080	1	1	1	1
Om006G233090	1	1	1	1
Om006G233100	1	1	1	1
Om006G233110	1	1	1	1
Om006G233120	1	1	1	1
Om006G233130	1	0	0	0
Om006G233140	1	1	1	1
Om006G233150	0	1	1	0
Om006G233160	1	1	1	1
Om006G233170	1	1	1	1
Om006G233180	1	1	1	1
Om006G233190	1	1	1	1
Om006G233200	1	1	1	1
Om006G233210	0	0	0	0
Om006G233220	1	1	1	1
Om006G233230	1	1	1	1
Om006G233240	1	1	1	1
Om006G233250	1	1	1	1
Om006G233260	1	1	1	1
Om006G233280	1	1	1	1
Om006G233290	0	1	1	1
Om006G233300	1	1	1	1
Om006G233310	1	1	1	1
Om006G233320	1	1	1	1
Om006G233340	1	1	1	1
Om006G233350	0	0	0	0
Om006G233360	1	1	1	1
Om006G233370	1	0	0	0
Om006G233380	0	0	0	0
Om006G233390	0	0	0	0
Om006G233400	0	0	0	0
Om006G233430	0	1	1	1
Om006G233440	1	1	1	1
Om006G233450	1	1	1	1
Om006G233470	1	1	1	1
Om006G233480	1	0	1	1
Om006G233490	1	0	0	0
Om006G233500	1	1	1	1
Om006G233510	1	1	1	1
Om006G233520	1	1	1	1
Om006G233530	1	1	1	1
Om006G233540	1	1	1	1
Om006G233550	1	1	1	1
Om006G233560	1	1	1	0
Om006G233570	1	1	1	1
Om006G233580	1	1	1	1
Om006G233590	1	1	1	1
Om006G233600	1	1	1	1
Om006G233610	1	1	1	1
Om006G233620	0	1	1	1
Om006G233630	1	1	1	1
Om006G233640	1	1	0	0
Om006G233650	0	1	1	1
Om006G233660	0	0	0	0
Om006G233670	0	0	0	0
Om006G233680	0	1	1	1
Om006G233690	1	1	1	1
Om006G233700	1	1	1	1
Om006G233710	1	0	0	0
Om006G233720	1	1	1	1
Om006G233730	1	1	1	1
Om006G233740	1	1	1	1
Om006G233750	1	1	1	1
Om006G233760	1	1	1	1
Om006G233780	1	1	1	1
Om006G233790	0	1	1	1
Om006G233800	1	1	1	1
Om006G233810	1	1	1	0
Om006G233820	1	0	0	1
Om006G233830	1	1	1	1
Om006G233840	0	1	1	1
Om006G233850	1	0	1	1
Om006G233860	1	1	1	1
Om006G233870	1	1	1	1
Om006G233900	0	0	0	0
Om006G233910	1	1	1	1
Om006G233920	0	1	1	0
Om006G233930	1	1	1	1
Om006G233940	1	1	1	1
Om006G233950	1	0	0	0
Om006G233960	1	0	0	0
Om006G233970	1	1	1	1
Om006G233980	1	1	1	1
Om006G233990	1	1	1	1
Om006G234000	1	1	1	1
Om006G234010	1	1	1	1
Om006G234020	0	1	1	0
Om006G234040	1	0	0	0
Om006G234050	1	0	0	0
Om006G234060	1	1	0	1
Om006G234070	0	0	0	0
Om006G234080	1	1	1	1
Om006G234090	1	1	1	1
Om006G234100	1	1	1	1
Om006G234110	1	1	1	1
Om006G234120	1	1	1	1
Om006G234130	1	1	1	1
Om006G234140	1	1	1	1
Om006G234150	1	1	1	0
Om006G234160	1	1	1	1
Om006G234170	1	1	1	1
Om006G234180	1	0	0	0
Om006G234190	1	1	1	0
Om006G234200	1	1	1	1
Om006G234210	1	1	1	1
Om006G234220	1	1	1	1
Om006G234230	1	0	0	0
Om006G234260	1	1	1	1
Om006G234270	1	1	1	1
Om006G234280	1	1	1	1
Om006G234290	1	1	1	1
Om006G234300	1	1	1	1
Om006G234310	1	1	1	1
Om006G234320	1	1	1	1
Om006G234330	1	0	1	1
Om006G234340	1	1	1	1
Om006G234350	1	1	1	0
Om006G234360	0	1	1	1
Om006G234370	1	1	1	1
Om006G234390	1	1	1	1
Om006G234400	0	0	0	0
Om006G234410	0	0	0	0
Om006G234420	0	0	0	0
Om006G234460	1	1	1	1
Om006G234470	0	0	0	1
Om006G234480	1	1	1	1
Om006G234490	1	1	1	0
Om006G234500	1	1	1	1
Om006G234510	0	0	0	0
Om006G234530	1	1	1	1
Om006G234540	1	1	1	1
Om006G234550	1	1	1	1
Om006G234570	0	1	1	1
Om006G234580	1	1	1	1
Om006G234590	1	1	1	1
Om006G234600	0	0	0	0
Om006G234610	0	0	0	0
Om006G234620	1	1	1	1
Om006G234630	0	1	1	1
Om006G234640	1	1	1	1
Om006G234650	1	1	1	1
Om006G234660	0	0	0	0
Om006G234670	1	0	0	0
Om006G234680	1	1	1	1
Om006G234690	1	0	0	0
Om006G234700	1	0	0	0
Om006G234710	1	1	1	1
Om006G234720	1	1	1	1
Om006G234730	1	1	1	1
Om006G234740	1	1	1	1
Om006G234750	1	0	0	0
Om006G234760	1	0	0	1
Om006G234770	0	1	1	1
Om006G234780	1	1	1	1
Om006G234790	1	0	0	0
Om006G234800	1	1	1	1
Om006G234810	1	1	1	0
Om006G234820	1	1	1	1
Om006G234830	1	0	0	0
Om006G234840	1	1	1	1
Om006G234850	1	1	1	1
Om006G234870	1	1	1	1
Om006G234880	1	1	1	1
Om006G234890	1	1	1	1
Om006G234900	1	1	1	1
Om006G234910	1	1	1	1
Om006G234920	1	1	1	1
Om006G234930	1	1	1	1
Om006G234960	1	1	0	1
Om006G234970	1	1	1	1
Om006G234980	1	0	0	0
Om006G234990	0	1	1	1
Om006G235000	1	1	1	1
Om006G235010	1	1	1	1
Om006G235020	1	1	1	1
Om006G235030	1	1	1	1
Om006G235040	1	1	1	0
Om006G235050	1	1	1	1
Om006G235060	1	1	1	1
Om006G235070	1	1	1	1
Om006G235100	1	1	1	1
Om006G235110	1	1	1	1
Om006G235120	0	1	1	1
Om006G235130	1	1	1	1
Om006G235140	0	0	0	0
Om006G235150	1	1	1	1
Om006G235160	1	1	1	1
Om006G235170	1	1	1	1
Om006G235180	0	0	0	0
Om006G235190	0	0	0	0
Om006G235200	1	1	1	1
Om006G235220	0	0	0	0
Om006G235230	0	1	1	1
Om006G235270	0	1	1	1
Om006G235280	1	0	0	0
Om006G235290	1	1	1	0
Om006G235300	1	1	1	1
Om006G235310	1	1	1	1
Om006G235320	1	1	1	0
Om006G235330	1	1	1	1
Om006G235350	1	1	1	1
Om006G235360	1	1	1	1
Om006G235370	1	1	1	1
Om006G235380	0	0	0	0
Om006G235390	0	0	0	0
Om006G235400	1	1	1	1
Om006G235410	1	1	1	1
Om006G235420	1	0	0	1
Om006G235430	1	0	0	0
Om006G235440	1	1	1	1
Om006G235450	1	1	1	1
Om006G235460	1	0	1	1
Om006G235470	1	1	1	1
Om006G235530	1	1	1	1
Om006G235540	1	1	1	1
Om006G235550	0	1	1	1
Om006G235560	1	1	1	1
Om006G235570	1	1	1	1
Om006G235580	0	1	0	0
Om006G235590	1	1	1	1
Om006G235600	0	1	1	1
Om006G235610	1	1	1	1
Om006G235620	1	1	1	1
Om006G235630	1	1	1	1
Om006G235640	1	1	1	1
Om006G235650	1	1	1	1
Om006G235660	1	1	1	1
Om006G235670	1	1	1	1
Om006G235680	1	1	1	1
Om006G235690	1	1	1	1
Om006G235700	1	1	1	1
Om006G235710	1	1	1	1
Om006G235720	1	1	1	1
Om006G235730	1	1	1	1
Om006G235740	1	1	1	1
Om006G235750	1	1	1	1
Om006G235760	1	1	1	1
Om006G235770	1	1	1	1
Om006G235780	1	1	1	1
Om006G235790	1	1	1	1
Om006G235810	1	1	1	1
Om006G235820	1	1	1	1
Om006G235830	1	1	1	1
Om006G235840	1	0	0	0
Om006G235870	1	1	1	1
Om006G235880	1	1	1	1
Om006G235890	0	0	0	0
Om006G235900	0	0	0	0
Om006G235910	0	0	0	0
Om006G235920	1	1	1	1
Om006G235930	1	0	0	0
Om006G235940	1	1	1	1
Om006G235950	1	0	0	0
Om006G235960	0	1	1	1
Om006G235970	1	0	0	0
Om006G235990	1	1	1	1
Om006G236000	1	1	1	1
Om006G236010	0	1	1	1
Om006G236020	1	1	1	1
Om006G236030	1	1	1	1
Om006G236040	1	1	1	1
Om006G236050	1	0	0	0
Om006G236060	1	1	1	1
Om006G236070	1	1	1	1
Om006G236090	1	1	1	1
Om006G236100	1	1	1	1
Om006G236110	1	0	1	1
Om006G236120	1	1	1	1
Om006G236130	1	1	1	1
Om006G236140	1	1	1	1
Om006G236150	1	1	1	1
Om006G236160	1	0	0	0
Om006G236170	0	0	0	0
Om006G236180	1	1	1	1
Om006G236190	1	1	1	1
Om006G236200	1	1	1	1
Om006G236210	1	1	1	1
Om006G236220	1	1	1	1
Om006G236230	1	1	1	1
Om006G236240	1	1	1	1
Om006G236250	1	1	1	1
Om006G236260	0	1	1	1
Om006G236270	1	1	1	1
Om006G236280	1	1	1	1
Om006G236290	0	0	0	0
Om006G236310	1	0	0	0
Om006G236320	1	1	1	1
Om006G236330	1	1	1	1
Om006G236340	1	1	1	0
Om006G236350	1	1	1	1
Om006G236360	0	1	1	1
Om006G236370	1	1	1	1
Om006G236380	1	1	1	1
Om006G236400	1	1	1	1
Om006G236410	1	0	0	0
Om006G236420	1	1	1	1
Om006G236430	0	1	1	0
Om006G236440	1	1	1	1
Om006G236450	1	1	1	1
Om006G236460	0	1	1	1
Om006G236470	1	1	1	0
Om006G236480	1	0	0	0
Om006G236490	1	1	1	1
Om006G236500	1	0	0	0
Om006G236510	1	1	1	1
Om006G236520	1	1	1	1
Om006G236530	0	1	1	1
Om006G236540	1	1	1	1
Om006G236550	1	1	1	1
Om006G236560	1	1	1	1
Om006G236570	1	1	1	0
Om006G236580	1	1	1	1
Om006G236590	1	1	1	1
Om006G236610	1	1	1	1
Om006G236620	0	1	1	1
Om006G236630	1	1	1	1
Om006G236640	1	0	0	0
Om006G236650	1	1	1	1
Om006G236660	1	1	1	1
Om006G236680	1	1	1	1
Om006G236690	1	1	1	1
Om006G236700	0	1	1	0
Om006G236710	1	1	1	0
Om006G236720	1	1	1	1
Om006G236730	1	1	1	1
Om006G236740	1	1	1	1
Om006G236750	1	1	1	1
Om006G236760	1	1	1	1
Om006G236770	1	1	1	1
Om006G236780	1	1	1	1
Om006G236790	1	1	1	0
Om006G236810	0	1	1	0
Om006G236820	1	1	1	1
Om006G236830	1	0	1	0
Om006G236840	1	0	0	1
Om006G236850	1	1	1	0
Om006G236870	1	1	1	0
Om006G236880	0	1	1	1
Om006G236890	0	1	1	1
Om006G236900	1	1	1	1
Om006G236910	1	1	1	1
Om006G236920	1	1	1	1
Om006G236930	1	1	1	1
Om006G236940	1	1	1	1
Om006G236950	1	1	1	0
Om006G236960	1	0	0	1
Om006G236970	1	1	1	1
Om006G236980	0	0	0	0
Om006G236990	0	1	0	0
Om006G237000	1	1	1	1
Om006G237010	1	1	1	1
Om006G237020	1	1	1	1
Om006G237030	1	1	1	1
Om006G237040	1	0	0	0
Om006G237050	1	1	1	1
Om006G237060	0	1	0	0
Om006G237070	1	0	0	0
Om006G237080	1	0	0	0
Om006G237100	1	1	0	1
Om006G237110	1	0	0	1
Om006G237120	0	0	0	1
Om006G237130	1	0	0	0
Om006G237140	1	0	0	0
Om006G237150	0	1	1	1
Om006G237160	1	1	1	1
Om006G237170	1	1	1	1
Om006G237180	1	1	1	1
Om006G237190	1	1	1	1
Om006G237200	1	1	1	1
Om006G237210	0	1	0	1
Om006G237220	0	1	0	1
Om006G237230	1	1	1	1
Om006G237240	1	0	0	1
Om006G237250	0	1	1	1
Om006G237260	1	1	1	0
Om006G237280	1	1	1	1
Om006G237290	1	1	1	1
Om006G237300	1	1	1	1
Om006G237310	1	1	1	1
Om006G237330	1	0	0	1
Om006G237340	1	1	1	0
Om006G237350	1	1	1	1
Om006G237360	0	1	1	1
Om006G237370	1	1	1	1
Om006G237390	1	1	1	1
Om006G237400	0	0	0	0
Om006G237410	1	0	0	0
Om006G237420	1	0	0	0
Om006G237430	1	1	1	1
Om006G237440	0	0	1	0
Om006G237450	1	0	0	0
Om006G237460	1	1	1	1
Om006G237470	1	1	1	1
Om006G237480	1	1	1	1
Om006G237490	1	1	1	1
Om006G237510	1	1	1	1
Om006G237530	1	1	1	0
Om006G237540	1	1	1	1
Om006G237550	1	1	1	1
Om006G237570	1	1	1	1
Om006G237580	1	1	1	1
Om006G237590	1	1	1	1
Om006G237600	1	1	1	0
Om006G237610	1	1	1	1
Om006G237620	1	1	1	1
Om006G237630	0	1	1	1
Om006G237640	1	1	1	1
Om006G237650	1	1	1	1
Om006G237660	1	1	1	1
Om006G237670	1	1	1	1
Om006G237680	0	0	0	0
Om006G237690	0	0	0	1
Om006G237700	0	1	1	1
Om006G237710	1	1	1	1
Om006G237720	1	1	1	1
Om006G237730	1	1	1	1
Om006G237740	0	1	1	1
Om006G237750	0	0	0	0
Om006G237760	1	1	1	1
Om006G237770	1	1	1	1
Om006G237780	1	1	1	1
Om006G237790	1	1	1	1
Om006G237800	1	1	1	1
Om006G237810	1	1	1	0
Om006G237820	0	1	1	1
Om006G237830	1	1	1	1
Om006G237840	1	0	0	0
Om006G237850	1	0	0	0
Om006G237860	1	0	0	1
Om006G237870	1	1	0	0
Om006G237880	1	0	1	1
Om006G237890	0	1	1	1
Om006G237900	1	1	1	1
Om006G237910	1	1	1	1
Om006G237920	1	1	1	1
Om006G237930	1	1	1	1
Om006G237940	1	1	1	1
Om006G237950	1	1	1	1
Om006G237970	1	1	1	1
Om006G237980	1	1	1	1
Om006G237990	1	1	1	1
Om006G238000	0	0	1	0
Om006G238030	1	1	1	1
Om006G238040	1	0	0	0
Om006G238050	1	0	0	0
Om006G238060	1	1	1	1
Om006G238070	1	1	1	1
Om006G238090	1	1	1	1
Om006G238100	1	1	1	1
Om006G238110	1	1	1	1
Om006G238120	1	1	1	1
Om006G238130	1	1	1	1
Om006G238140	1	0	0	0
Om006G238150	1	1	1	1
Om006G238160	1	1	1	1
Om006G238170	0	0	0	0
Om006G238180	0	0	0	0
Om006G238190	1	1	1	1
Om006G238200	1	1	1	0
Om006G238210	1	1	1	1
Om006G238220	1	0	0	0
Om006G238230	1	1	1	1
Om006G238240	1	1	1	0
Om006G238250	1	1	1	1
Om006G238260	1	1	1	1
Om006G238270	0	0	0	0
Om006G238280	0	0	0	0
Om006G238300	1	1	1	1
Om006G238310	1	1	1	1
Om006G238320	1	1	1	1
Om006G238330	1	0	0	1
Om006G238340	1	1	1	1
Om006G238350	1	0	0	0
Om006G238360	0	0	0	0
Om006G238370	1	1	1	1
Om006G238380	1	1	1	1
Om006G238390	0	0	0	0
Om006G238400	1	1	1	1
Om006G238410	1	1	1	1
Om006G238420	1	0	0	0
Om006G238430	1	1	1	1
Om006G238440	1	0	0	0
Om006G238450	1	1	1	1
Om006G238460	0	0	0	0
Om006G238470	0	0	0	0
Om006G238480	0	0	0	0
Om006G238490	0	0	0	1
Om006G238500	1	1	1	1
Om006G238510	1	1	1	1
Om006G238520	0	1	1	1
Om006G238530	1	1	1	1
Om006G238540	1	0	0	0
Om006G238550	1	1	1	1
Om006G238560	0	1	1	1
Om006G238570	1	1	1	1
Om006G238580	0	0	0	0
Om006G238590	1	0	0	0
Om006G238600	0	1	1	1
Om006G238620	1	1	1	1
Om006G238630	1	1	1	1
Om006G238640	1	1	1	1
Om006G238650	0	1	1	1
Om006G238660	1	1	1	0
Om006G238670	0	1	1	1
Om006G238680	0	1	1	1
Om006G238690	1	1	1	0
Om006G238700	0	1	1	1
Om006G238710	1	1	1	0
Om006G238720	1	1	1	1
Om006G238730	1	1	1	1
Om006G238740	1	1	1	1
Om006G238750	1	1	1	1
Om006G238760	0	0	0	1
Om006G238770	1	1	1	1
Om006G238790	1	0	0	0
Om006G238800	1	1	1	1
Om006G238820	0	0	0	0
Om006G238830	0	1	1	1
Om006G238840	1	1	1	1
Om006G238850	1	1	1	1
Om006G238860	1	1	1	1
Om006G238870	0	0	0	0
Om006G238880	1	1	1	1
Om006G238890	1	0	0	0
Om006G238900	1	1	1	1
Om006G238910	1	1	1	1
Om006G238920	1	1	1	1
Om006G238930	0	0	0	0
Om006G238940	1	1	1	1
Om006G238950	1	0	0	0
Om006G238960	1	1	1	1
Om006G238970	1	1	1	1
Om006G238980	1	1	1	1
Om006G238990	1	1	1	1
Om006G239000	1	1	1	1
Om006G239010	1	1	1	1
Om006G239020	1	1	1	1
Om006G239030	0	1	1	1
Om006G239040	1	1	1	1
Om006G239050	1	1	1	1
